Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
rafa e paulo,2017-11-02 13:38:26,00:00:05,,Peles em Guerra - Tinta Fresca: Temporada 1: Episódio 2 (Episódio 2),,Netflix Windows App - Cadmium Windows Mobile,00:31:19,Not latest view,IE (Ireland)
rafa e paulo,2017-11-02 04:37:50,00:21:43,,The Good Place: Temporada 2: Janet e Michael (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:43,00:21:43,AR (Argentina)
rafa e paulo,2017-11-01 23:14:30,00:31:17,,Peles em Guerra - Tinta Fresca: Temporada 1: Episódio 2 (Episódio 2),,Android DefaultWidevineL3Phone Android Phone,00:31:17,Not latest view,IE (Ireland)
rafa e paulo,2017-11-01 23:07:25,00:15:31,Autoplayed: user action: None; ,O Atirador: Temporada 2: Não se esqueça do Álamo (Episódio 2),,Chrome PC (Cadmium),00:16:57,Not latest view,IE (Ireland)
rafa e paulo,2017-11-01 22:50:49,00:15:58,,O Atirador: Temporada 2: Grupo de caça (Episódio 1),,Chrome PC (Cadmium),00:42:01,00:42:01,IE (Ireland)
rafa e paulo,2017-11-01 22:41:52,00:32:13,,Peles em Guerra - Tinta Fresca: Temporada 1: Episódio 1 (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:42:13,Not latest view,IE (Ireland)
rafa e paulo,2017-11-01 22:01:22,00:05:38,,Peles em Guerra - Tinta Fresca: Temporada 1: Episódio 1 (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:10:02,Not latest view,IE (Ireland)
rafa e paulo,2017-11-01 21:56:51,00:04:25,,Peles em Guerra - Tinta Fresca: Temporada 1: Episódio 1 (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:04:25,Not latest view,IE (Ireland)
rafa e paulo,2017-11-01 21:53:53,00:24:13,Autoplayed: user action: None; ,O Atirador: Temporada 2: Grupo de caça (Episódio 1),,Chrome PC (Cadmium),00:26:03,Not latest view,IE (Ireland)
rafa e paulo,2017-11-01 21:12:05,00:41:10,Autoplayed: user action: None; ,O Atirador: Temporada 1: Primeiro contato (Episódio 10),,Chrome PC (Cadmium),00:41:59,00:41:59,IE (Ireland)
rafa e paulo,2017-11-01 20:35:00,00:37:02,,O Atirador: Temporada 1: Vantagem balística (Episódio 9),,Chrome PC (Cadmium),00:39:04,Not latest view,IE (Ireland)
rafa e paulo,2017-11-01 20:34:44,00:00:13,,O Atirador: Temporada 1: Primeiro contato (Episódio 10),,Chrome PC (Cadmium),00:07:43,Not latest view,IE (Ireland)
rafa e paulo,2017-11-01 01:05:12,00:27:30,,MINDHUNTER: Temporada 1: Episódio 10 (Episódio 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:50:28,00:50:28,AR (Argentina)
rafa e paulo,2017-10-31 21:05:00,00:05:27,Autoplayed: user action: None; ,O Atirador: Temporada 1: Primeiro contato (Episódio 10),,Chrome PC (Cadmium),00:07:30,Not latest view,IE (Ireland)
rafa e paulo,2017-10-31 20:27:55,00:37:02,Autoplayed: user action: None; ,O Atirador: Temporada 1: Vantagem balística (Episódio 9),,Chrome PC (Cadmium),00:39:04,Not latest view,IE (Ireland)
rafa e paulo,2017-10-31 19:47:13,00:40:38,,O Atirador: Temporada 1: Guerras paralelas (Episódio 8),,Chrome PC (Cadmium),00:40:38,Not latest view,IE (Ireland)
rafa e paulo,2017-10-31 19:47:03,00:00:05,,"Stranger Things: Stranger Things 2: Capítulo dois: Gostosura ou travessura, aberração (Episódio 2)",,Chrome PC (Cadmium),00:00:10,Not latest view,IE (Ireland)
rafa e paulo,2017-10-31 02:48:56,00:29:54,,MINDHUNTER: Temporada 1: Episódio 10 (Episódio 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:31:24,Not latest view,AR (Argentina)
rafa e paulo,2017-10-30 23:07:26,00:40:47,Autoplayed: user action: None; ,O Atirador: Temporada 1: Perigo imediato (Episódio 7),,Chrome PC (Cadmium),00:41:25,Not latest view,IE (Ireland)
rafa e paulo,2017-10-30 22:26:06,00:41:14,Autoplayed: user action: None; ,O Atirador: Temporada 1: Zona mortal (Episódio 6),,Chrome PC (Cadmium),00:42:00,Not latest view,IE (Ireland)
rafa e paulo,2017-10-30 21:43:19,00:42:41,Autoplayed: user action: None; ,O Atirador: Temporada 1: Reconhecimento pelo fogo (Episódio 5),,Chrome PC (Cadmium),00:41:32,Not latest view,IE (Ireland)
rafa e paulo,2017-10-30 20:47:50,00:43:35,Autoplayed: user action: None; ,O Atirador: Temporada 1: Vigia (Episódio 4),,Chrome PC (Cadmium),00:42:01,Not latest view,IE (Ireland)
rafa e paulo,2017-10-30 20:07:09,00:40:38,Autoplayed: user action: None; ,O Atirador: Temporada 1: Musa Qala (Episódio 3),,Chrome PC (Cadmium),00:41:39,Not latest view,IE (Ireland)
rafa e paulo,2017-10-30 19:26:04,00:40:55,Autoplayed: user action: None; ,O Atirador: Temporada 1: Remoção (Episódio 2),,Chrome PC (Cadmium),00:42:01,Not latest view,IE (Ireland)
rafa e paulo,2017-10-30 19:03:26,00:22:34,,O Atirador: Temporada 1: Ponto de impacto (Episódio 1),,Chrome PC (Cadmium),00:41:26,Not latest view,IE (Ireland)
rafa e paulo,2017-10-30 18:41:45,00:18:52,,O Atirador: Temporada 1: Ponto de impacto (Episódio 1),,Chrome PC (Cadmium),00:18:52,Not latest view,IE (Ireland)
rafa e paulo,2017-10-30 17:43:02,00:45:14,,Stranger Things: Stranger Things 2: Capítulo um: Mad Max (Episódio 1),,Chrome PC (Cadmium),00:45:14,00:45:14,IE (Ireland)
rafa e paulo,2017-10-30 17:42:17,00:00:07,,"Stranger Things: Stranger Things 2: Capítulo dois: Gostosura ou travessura, aberração (Episódio 2)",,Chrome PC (Cadmium),00:00:12,Not latest view,IE (Ireland)
rafa e paulo,2017-10-30 17:42:11,00:00:05,,Stranger Things: Stranger Things 2: Capítulo um: Mad Max (Episódio 1),,Chrome PC (Cadmium),00:45:28,Not latest view,IE (Ireland)
rafa e paulo,2017-10-30 17:41:53,00:00:15,,"Stranger Things: Stranger Things 2: Capítulo dois: Gostosura ou travessura, aberração (Episódio 2)",,Chrome PC (Cadmium),00:00:20,Not latest view,IE (Ireland)
rafa e paulo,2017-10-30 17:41:27,00:00:11,,"Stranger Things: Stranger Things 2: Capítulo dois: Gostosura ou travessura, aberração (Episódio 2)",,Chrome PC (Cadmium),00:00:16,Not latest view,IE (Ireland)
rafa e paulo,2017-10-30 17:40:35,00:00:04,,"Stranger Things: Stranger Things 2: Capítulo dois: Gostosura ou travessura, aberração (Episódio 2)",,Chrome PC (Cadmium),00:00:09,Not latest view,IE (Ireland)
rafa e paulo,2017-10-30 17:40:30,00:00:05,,Stranger Things: Stranger Things 2: Capítulo um: Mad Max (Episódio 1),,Chrome PC (Cadmium),00:45:23,Not latest view,IE (Ireland)
rafa e paulo,2017-10-30 17:39:54,00:00:31,,"Stranger Things: Stranger Things 2: Capítulo dois: Gostosura ou travessura, aberração (Episódio 2)",,Chrome PC (Cadmium),00:00:31,Not latest view,IE (Ireland)
rafa e paulo,2017-10-30 00:54:32,00:25:11,,MINDHUNTER: Temporada 1: Episódio 9 (Episódio 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:45:36,00:45:36,AR (Argentina)
rafa e paulo,2017-10-30 00:44:12,00:00:02,,"Stranger Things: Stranger Things 2: Capítulo dois: Gostosura ou travessura, aberração (Episódio 2)",,Netflix Chrome MAC (Cadmium) HTML 5,00:00:00,Not latest view,AR (Argentina)
rafa e paulo,2017-10-29 23:56:47,00:46:12,,Stranger Things: Stranger Things 2: Capítulo um: Mad Max (Episódio 1),,Android DefaultWidevineL3Tablet Android Tablet,00:45:18,Not latest view,IE (Ireland)
rafa e paulo,2017-10-29 23:54:19,00:45:19,,Stranger Things: Stranger Things 2: Capítulo um: Mad Max (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:45:15,Not latest view,AR (Argentina)
rafa e paulo,2017-10-28 13:38:40,00:18:54,,MINDHUNTER: Temporada 1: Episódio 9 (Episódio 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:20:25,Not latest view,AR (Argentina)
rafa e paulo,2017-10-28 13:11:09,00:27:13,,MINDHUNTER: Temporada 1: Episódio 8 (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:51:12,00:51:12,AR (Argentina)
rafa e paulo,2017-10-28 11:17:46,00:05:28,,MINDHUNTER: Temporada 1: Episódio 8 (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:23:59,Not latest view,AR (Argentina)
rafa e paulo,2017-10-28 04:11:40,00:24:32,,MINDHUNTER: Temporada 1: Episódio 8 (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:26:05,Not latest view,AR (Argentina)
rafa e paulo,2017-10-28 03:19:48,00:49:36,,MINDHUNTER: Temporada 1: Episódio 7 (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:50:16,00:50:16,AR (Argentina)
rafa e paulo,2017-10-26 00:57:06,00:30:40,,MINDHUNTER: Temporada 1: Episódio 6 (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:31:37,00:31:37,AR (Argentina)
rafa e paulo,2017-10-26 00:19:15,00:37:42,,MINDHUNTER: Temporada 1: Episódio 5 (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:39:16,00:39:16,AR (Argentina)
rafa e paulo,2017-10-25 23:54:43,00:23:56,,MINDHUNTER: Temporada 1: Episódio 4 (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:51:14,00:51:14,AR (Argentina)
rafa e paulo,2017-10-23 23:37:45,00:03:17,,MINDHUNTER: Temporada 1: Episódio 7 (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:03:23,Not latest view,AR (Argentina)
rafa e paulo,2017-10-23 23:06:01,00:31:43,,MINDHUNTER: Temporada 1: Episódio 6 (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:31:49,Not latest view,AR (Argentina)
rafa e paulo,2017-10-23 22:26:30,00:39:29,,MINDHUNTER: Temporada 1: Episódio 5 (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:39:35,Not latest view,AR (Argentina)
rafa e paulo,2017-10-23 22:01:42,00:24:43,,MINDHUNTER: Temporada 1: Episódio 4 (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:51:26,Not latest view,AR (Argentina)
rafa e paulo,2017-10-23 21:59:03,00:01:09,,MINDHUNTER: Temporada 1: Episódio 4 (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:16,Not latest view,AR (Argentina)
rafa e paulo,2017-10-23 03:31:22,00:30:22,,MINDHUNTER: Temporada 1: Episódio 4 (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:31:54,Not latest view,AR (Argentina)
rafa e paulo,2017-10-23 02:34:19,00:41:00,,MINDHUNTER: Temporada 1: Episódio 3 (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:34,00:42:34,AR (Argentina)
rafa e paulo,2017-10-23 01:42:31,00:51:41,,MINDHUNTER: Temporada 1: Episódio 2 (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:53:14,Not latest view,AR (Argentina)
rafa e paulo,2017-10-23 01:10:34,00:30:56,,MINDHUNTER: Temporada 1: Episódio 1 (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:57:11,Not latest view,AR (Argentina)
rafa e paulo,2017-10-23 00:08:47,00:24:55,,MINDHUNTER: Temporada 1: Episódio 1 (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:26:15,Not latest view,AR (Argentina)
rafa e paulo,2017-10-22 12:47:01,00:07:30,,Ninfomaníaca - Volume 1,,Netflix Windows App - Cadmium Windows Mobile,00:08:16,00:08:16,IE (Ireland)
rafa e paulo,2017-10-02 02:56:07,00:01:02,,Um ato de liberdade,,Google Chromecast streaming stick,00:01:02,00:01:02,BR (Brazil)
rafa e paulo,2017-10-02 02:21:26,00:28:49,,Cinquenta Tons de Cinza,,Google Chromecast streaming stick,01:30:04,01:30:04,BR (Brazil)
rafa e paulo,2017-10-02 02:19:33,00:01:23,,Paixão sem limites,,Google Chromecast streaming stick,01:01:31,01:01:31,BR (Brazil)
rafa e paulo,2017-10-02 02:13:24,00:05:31,,Ninfomaníaca - Volume 1,,Google Chromecast streaming stick,01:20:50,Not latest view,BR (Brazil)
rafa e paulo,2017-10-02 02:11:21,00:01:21,,Branquinha,,Google Chromecast streaming stick,00:59:57,00:59:57,BR (Brazil)
rafa e paulo,2017-10-02 02:06:08,00:04:12,,Anatomy of a Love Seen,,Google Chromecast streaming stick,00:28:19,00:28:19,BR (Brazil)
rafa e paulo,2017-10-02 01:51:24,00:13:46,,Nachthelle,,Google Chromecast streaming stick,00:56:31,00:56:31,BR (Brazil)
rafa e paulo,2017-10-02 01:50:28,00:00:12,,Anatomy of a Love Seen,,Google Chromecast streaming stick,00:00:12,Not latest view,BR (Brazil)
rafa e paulo,2017-10-02 01:47:56,00:01:47,,Amar,,Google Chromecast streaming stick,00:25:39,00:25:39,BR (Brazil)
rafa e paulo,2017-10-02 01:40:38,00:06:47,,Branquinha,,Google Chromecast streaming stick,00:28:46,Not latest view,BR (Brazil)
rafa e paulo,2017-10-02 01:37:38,00:02:16,,Bruna Surfistinha,,Google Chromecast streaming stick,01:06:46,01:06:46,BR (Brazil)
rafa e paulo,2017-10-02 01:35:45,00:00:49,,Ninfomaníaca - Volume II,,Google Chromecast streaming stick,00:17:54,00:17:54,BR (Brazil)
rafa e paulo,2017-10-02 01:32:23,00:02:26,,Terapia do Prazer,,Google Chromecast streaming stick,00:02:26,00:02:26,BR (Brazil)
rafa e paulo,2017-10-02 01:30:14,00:01:54,,Love Steaks,,Google Chromecast streaming stick,00:01:54,00:01:54,BR (Brazil)
rafa e paulo,2017-10-02 01:28:33,00:01:25,,Cinquenta Tons de Cinza,,Google Chromecast streaming stick,00:01:25,Not latest view,BR (Brazil)
rafa e paulo,2017-10-02 01:26:56,00:01:19,,"Eu, tu e ela: Temporada 1: Cigarros, salgadinhos e afins (Episódio 1)",,Google Chromecast streaming stick,00:01:19,00:01:19,BR (Brazil)
rafa e paulo,2017-10-01 23:45:37,01:41:00,,Nossas Noites,,Google Chromecast streaming stick,01:41:00,01:41:00,BR (Brazil)
rafa e paulo,2017-10-01 22:03:53,01:40:20,,Temporada de Caça,,Google Chromecast streaming stick,01:26:12,01:26:12,BR (Brazil)
rafa e paulo,2017-09-24 20:14:26,01:21:24,,Marcas da Guerra,,Google Chromecast streaming stick,01:27:31,01:27:31,BR (Brazil)
rafa e paulo,2017-09-24 20:09:57,00:00:52,,Marcas da Guerra,,Google Chromecast streaming stick,00:05:59,Not latest view,BR (Brazil)
rafa e paulo,2017-09-24 19:55:35,00:06:08,,Marcas da Guerra,,Google Chromecast streaming stick,00:06:08,Not latest view,BR (Brazil)
rafa e paulo,2017-09-24 19:47:54,00:00:01,,Sabotagem,,Android DefaultWidevineL3Phone Android Phone,00:00:31,00:00:31,BR (Brazil)
rafa e paulo,2017-08-14 01:09:03,02:12:10,,Um estado de liberdade,,Google Chromecast streaming stick,02:13:40,02:13:40,BR (Brazil)
rafa e paulo,2017-08-13 23:10:18,01:58:23,,Lion - Uma jornada para casa,,Google Chromecast streaming stick,01:58:23,01:58:23,BR (Brazil)
rafa e paulo,2017-08-06 04:54:52,00:00:15,,Jadotville,,LG 2014 MTK Smart TV,00:16:55,Not latest view,BR (Brazil)
rafa e paulo,2017-08-06 02:42:28,02:12:21,,Invencível,,LG 2014 MTK Smart TV,02:12:21,02:12:21,BR (Brazil)
rafa e paulo,2017-08-06 02:40:06,00:00:38,,Sabotagem,,LG 2014 MTK Smart TV,00:00:38,Not latest view,BR (Brazil)
rafa e paulo,2017-08-06 02:22:13,00:16:40,,Jadotville,,LG 2014 MTK Smart TV,00:16:40,Not latest view,BR (Brazil)
rafa e paulo,2017-08-06 02:11:41,00:08:32,,King: Uma História de Vingança,,LG 2014 MTK Smart TV,00:08:32,00:08:32,BR (Brazil)
rafa e paulo,2017-08-05 16:26:13,02:18:37,,Operação Chromite,,Google Chromecast streaming stick,01:50:34,01:50:34,BR (Brazil)
rafa e paulo,2017-08-05 16:18:43,00:01:37,,Relatos de Guerra,,Google Chromecast streaming stick,00:01:37,00:01:37,BR (Brazil)
rafa e paulo,2017-07-30 18:01:16,01:40:30,,Company of Heroes - O Filme,,Google Chromecast streaming stick,01:40:30,01:40:30,BR (Brazil)
rafa e paulo,2017-07-30 17:54:12,00:00:01,,Operação Chromite,,Android DefaultWidevineL3Phone Android Phone,00:00:01,Not latest view,BR (Brazil)
rafa e paulo,2017-07-30 16:38:31,00:24:15,,O Grande Herói,,Google Chromecast streaming stick,00:33:14,00:33:14,BR (Brazil)
rafa e paulo,2017-07-30 16:38:00,00:00:03,,O Grande Herói,,Android DefaultWidevineL3Phone Android Phone,00:08:59,Not latest view,BR (Brazil)
rafa e paulo,2017-07-30 15:46:04,00:09:07,,O Grande Herói,,Google Chromecast streaming stick,00:08:58,Not latest view,BR (Brazil)
rafa e paulo,2017-07-29 21:02:52,01:13:18,,Given,,Chrome PC (Cadmium),01:13:18,01:13:18,IE (Ireland)
rafa e paulo,2017-07-26 22:01:32,00:22:04,,"13 Reasons Why: Temporada 1: Fita 4, Lado B (Episódio 8)",,Windows 8 x64 devices,00:22:04,00:22:04,IE (Ireland)
rafa e paulo,2017-07-26 21:06:10,00:33:56,,"13 Reasons Why: Temporada 1: Fita 4, Lado A (Episódio 7)",,Windows 8 x64 devices,00:51:34,00:51:34,IE (Ireland)
rafa e paulo,2017-07-23 17:39:29,01:44:48,,Castelo de Areia,,LG 2014 MTK Smart TV,01:46:16,01:46:16,BR (Brazil)
rafa e paulo,2017-07-23 17:38:01,00:01:28,,Castelo de Areia,,LG 2014 MTK Smart TV,00:01:28,Not latest view,BR (Brazil)
rafa e paulo,2017-07-23 17:35:43,00:00:17,,Ozark: Temporada 1: Doce como mel (Episódio 1),,LG 2014 MTK Smart TV,00:00:17,Not latest view,BR (Brazil)
rafa e paulo,2017-07-22 19:05:33,00:38:59,,A Rainha do Sul: Temporada 1: Cicatriz (Episódio 13),,Chrome PC (Cadmium),00:38:59,00:38:59,IE (Ireland)
rafa e paulo,2017-07-22 18:26:32,00:38:59,Autoplayed: user action: None; ,A Rainha do Sul: Temporada 1: Quinhentos mil (Episódio 12),,Chrome PC (Cadmium),00:38:59,00:38:59,IE (Ireland)
rafa e paulo,2017-07-22 17:42:46,00:40:34,Autoplayed: user action: None; ,A Rainha do Sul: Temporada 1: Ponto sem volta (Episódio 11),,Chrome PC (Cadmium),00:40:34,00:40:34,IE (Ireland)
rafa e paulo,2017-07-22 16:59:29,00:41:35,Autoplayed: user action: None; ,A Rainha do Sul: Temporada 1: Essa coisa nossa (Episódio 10),,Chrome PC (Cadmium),00:41:35,00:41:35,IE (Ireland)
rafa e paulo,2017-07-22 16:14:17,00:41:04,Autoplayed: user action: None; ,A Rainha do Sul: Temporada 1: Pegue tudo o que puder levar (Episódio 9),,Chrome PC (Cadmium),00:41:04,00:41:04,IE (Ireland)
rafa e paulo,2017-07-22 15:27:15,00:39:29,Autoplayed: user action: None; ,A Rainha do Sul: Temporada 1: Dinheiro mágico (Episódio 8),,Chrome PC (Cadmium),00:39:29,00:39:29,IE (Ireland)
rafa e paulo,2017-07-22 15:02:07,00:24:47,,A Rainha do Sul: Temporada 1: O homem-pássaro (Episódio 7),,Chrome PC (Cadmium),00:39:48,00:39:48,IE (Ireland)
rafa e paulo,2017-07-22 11:53:37,00:14:59,Autoplayed: user action: None; ,A Rainha do Sul: Temporada 1: O homem-pássaro (Episódio 7),,Chrome PC (Cadmium),00:15:00,Not latest view,IE (Ireland)
rafa e paulo,2017-07-22 11:10:57,00:37:39,,A Rainha do Sul: Temporada 1: O engano como regra (Episódio 6),,Chrome PC (Cadmium),00:39:32,00:39:32,IE (Ireland)
rafa e paulo,2017-07-21 23:41:26,00:01:52,Autoplayed: user action: None; ,A Rainha do Sul: Temporada 1: O engano como regra (Episódio 6),,Chrome PC (Cadmium),00:00:00,Not latest view,IE (Ireland)
rafa e paulo,2017-07-21 23:34:38,00:17:40,,"13 Reasons Why: Temporada 1: Fita 4, Lado A (Episódio 7)",,Windows 8 x64 devices,00:17:41,Not latest view,IE (Ireland)
rafa e paulo,2017-07-21 23:33:08,00:08:12,,A Rainha do Sul: Temporada 1: Uma alma. Um mapa. Ao futuro. (Episódio 5),,Chrome PC (Cadmium),00:40:04,00:40:04,IE (Ireland)
rafa e paulo,2017-07-21 23:32:08,00:00:52,,A Rainha do Sul: Temporada 1: O engano como regra (Episódio 6),,Chrome PC (Cadmium),00:00:41,Not latest view,IE (Ireland)
rafa e paulo,2017-07-21 23:09:16,00:21:37,,"13 Reasons Why: Temporada 1: Fita 3, Lado B (Episódio 6)",,Windows 8 x64 devices,00:49:53,00:49:53,IE (Ireland)
rafa e paulo,2017-07-19 22:44:49,00:38:40,,A Rainha do Sul: Temporada 1: Uma alma. Um mapa. Ao futuro. (Episódio 5),,Chrome PC (Cadmium),00:39:47,Not latest view,IE (Ireland)
rafa e paulo,2017-07-19 22:39:44,00:04:58,,A Rainha do Sul: Temporada 1: O engano como regra (Episódio 6),,Chrome PC (Cadmium),00:04:26,Not latest view,IE (Ireland)
rafa e paulo,2017-07-19 22:39:09,00:00:31,,A Rainha do Sul: Temporada 1: O homem-pássaro (Episódio 7),,Chrome PC (Cadmium),00:00:31,Not latest view,IE (Ireland)
rafa e paulo,2017-07-19 22:38:40,00:00:27,,A Rainha do Sul: Temporada 1: Dinheiro mágico (Episódio 8),,Chrome PC (Cadmium),00:00:27,Not latest view,IE (Ireland)
rafa e paulo,2017-07-19 22:37:29,00:01:07,,A Rainha do Sul: Temporada 1: Uma alma. Um mapa. Ao futuro. (Episódio 5),,Chrome PC (Cadmium),00:01:07,Not latest view,IE (Ireland)
rafa e paulo,2017-07-16 21:46:18,00:39:50,Autoplayed: user action: None; ,A Rainha do Sul: Temporada 1: Lírio dos vales (Episódio 4),,Chrome PC (Cadmium),00:39:50,00:39:50,IE (Ireland)
rafa e paulo,2017-07-16 21:06:11,00:40:04,,A Rainha do Sul: Temporada 1: Estratégia de entrada (Episódio 3),,Chrome PC (Cadmium),00:40:04,00:40:04,IE (Ireland)
rafa e paulo,2017-07-16 21:05:57,00:00:10,,A Rainha do Sul: Temporada 1: Quarenta minutos (Episódio 2),,Chrome PC (Cadmium),00:00:10,00:00:10,IE (Ireland)
rafa e paulo,2017-07-16 21:04:09,00:57:22,,"13 Reasons Why: Temporada 1: Fita 3, Lado A (Episódio 5)",,Windows 8 x64 devices,00:56:44,00:56:44,IE (Ireland)
rafa e paulo,2017-07-16 21:03:27,00:00:13,,"13 Reasons Why: Temporada 1: Fita 3, Lado A (Episódio 5)",,Windows 8 x64 devices,00:00:12,Not latest view,IE (Ireland)
rafa e paulo,2017-07-15 23:56:49,00:55:13,,"13 Reasons Why: Temporada 1: Fita 2, Lado B (Episódio 4)",,Windows 8 x64 devices,00:55:18,00:55:18,IE (Ireland)
rafa e paulo,2017-07-15 22:45:51,00:39:16,Autoplayed: user action: None; ,A Rainha do Sul: Temporada 1: Quarenta minutos (Episódio 2),,Chrome PC (Cadmium),00:38:47,Not latest view,IE (Ireland)
rafa e paulo,2017-07-15 22:00:38,00:45:11,,A Rainha do Sul: Temporada 1: Piloto (Episódio 1),,Chrome PC (Cadmium),00:45:11,00:45:11,IE (Ireland)
rafa e paulo,2017-07-15 21:54:59,00:03:45,,The Keepers: Temporada 1: O assassinato (Episódio 1),,Chrome PC (Cadmium),00:03:45,00:03:45,IE (Ireland)
rafa e paulo,2017-07-15 14:08:27,00:55:13,,"13 Reasons Why: Temporada 1: Fita 2, Lado A (Episódio 3)",,Windows 8 x64 devices,00:55:17,00:55:17,IE (Ireland)
rafa e paulo,2017-07-15 05:39:23,00:49:42,,"13 Reasons Why: Temporada 1: Fita 1, Lado B (Episódio 2)",,Windows 8 x64 devices,00:49:38,00:49:38,IE (Ireland)
rafa e paulo,2017-07-14 20:28:28,00:14:29,,Rick and Morty: Temporada 1: Parque das Bactérias (Episódio 3),,Android DefaultWidevineL3Tablet Android Tablet,00:14:29,Not latest view,IE (Ireland)
rafa e paulo,2017-07-14 01:00:45,00:19:40,,Rick and Morty: Temporada 1: Realidade Virtual (Episódio 4),,Netflix Windows App - Cadmium Windows Mobile,00:19:40,Not latest view,IE (Ireland)
rafa e paulo,2017-07-14 00:38:30,00:22:10,,Rick and Morty: Temporada 1: Parque das Bactérias (Episódio 3),,Netflix Windows App - Cadmium Windows Mobile,00:22:10,Not latest view,IE (Ireland)
rafa e paulo,2017-07-14 00:16:12,00:22:11,,Rick and Morty: Temporada 1: Cãortador de grama (Episódio 2),,Netflix Windows App - Cadmium Windows Mobile,00:22:11,00:22:11,IE (Ireland)
rafa e paulo,2017-07-13 23:53:06,00:23:01,,Rick and Morty: Temporada 1: Piloto (Episódio 1),,Netflix Windows App - Cadmium Windows Mobile,00:21:57,Not latest view,IE (Ireland)
rafa e paulo,2017-07-12 20:40:10,00:00:19,,The Ranch: Parte 1: Na minha terra (Episódio 1),,Chrome PC (Cadmium),00:00:19,00:00:19,IE (Ireland)
rafa e paulo,2017-07-11 19:23:34,00:52:49,,Gypsy: Temporada 1: Poder (Episódio 10),,Chrome PC (Cadmium),00:53:18,00:53:18,IE (Ireland)
rafa e paulo,2017-07-10 23:12:46,00:50:55,,"13 Reasons Why: Temporada 1: Fita 1, Lado A (Episódio 1)",,Sony PS4,00:50:55,00:50:55,IE (Ireland)
rafa e paulo,2017-07-10 23:12:35,00:00:01,,"13 Reasons Why: Temporada 1: Fita 2, Lado A (Episódio 3)",,Sony PS4,00:00:01,Not latest view,IE (Ireland)
rafa e paulo,2017-07-10 23:00:27,00:00:40,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Temporada 1: Fita 1, Lado B (Episódio 2)",,Sony PS4,00:51:53,Not latest view,IE (Ireland)
rafa e paulo,2017-07-10 22:59:55,00:00:11,Autoplayed: user action: None; ,Gypsy: Temporada 1: Poder (Episódio 10),,Chrome PC (Cadmium),00:01:36,Not latest view,IE (Ireland)
rafa e paulo,2017-07-10 22:58:15,00:00:03,Autoplayed: user action: None; ,Designated Survivor: Temporada 1: Piloto (Episódio 1),,Sony PS4,00:00:03,00:00:03,IE (Ireland)
rafa e paulo,2017-07-10 22:40:21,00:05:59,,Sense8: Temporada 2: Quem sou eu? (Episódio 2),,Sony PS4,00:05:59,00:05:59,IE (Ireland)
rafa e paulo,2017-07-10 22:40:09,00:00:02,Autoplayed: user action: None; ,Sense8: Temporada 2: Quem sou eu? (Episódio 2),,Sony PS4,00:00:02,Not latest view,IE (Ireland)
rafa e paulo,2017-07-10 22:38:29,00:00:13,Autoplayed: user action: None; ,Better Call Saul: Temporada 3: Prejuízo irrecuperável (Episódio 3),,Sony PS4,00:00:13,Not latest view,IE (Ireland)
rafa e paulo,2017-07-10 22:10:20,00:45:26,Autoplayed: user action: None; ,Gypsy: Temporada 1: Terra do Nunca (Episódio 9),,Chrome PC (Cadmium),00:46:35,00:46:35,IE (Ireland)
rafa e paulo,2017-07-10 21:15:00,00:54:34,Autoplayed: user action: None; ,Gypsy: Temporada 1: Marfa (Episódio 8),,Chrome PC (Cadmium),00:56:00,00:56:00,IE (Ireland)
rafa e paulo,2017-07-10 20:25:51,00:49:06,Autoplayed: user action: None; ,Gypsy: Temporada 1: Euforia (Episódio 7),,Chrome PC (Cadmium),00:50:32,00:50:32,IE (Ireland)
